Date,Price,Open,High,Low,Vol.,Change %
2069,2019-01-31,76.03,76.03,76.03,76.03,-,0.57%
2070,2019-02-01,86.93,86.93,86.93,86.93,-,14.34%
2071,2019-02-04,86.53,86.53,86.53,86.53,-,-0.46%
2072,2019-02-05,88.16,88.16,88.16,88.16,-,1.88%
2073,2019-02-06,88.98,88.98,88.98,88.98,-,0.93%
2074,2019-02-07,92.29,92.29,92.29,92.29,-,3.72%
2075,2019-02-08,92.13,92.13,92.13,92.13,-,-0.17%
2076,2019-02-11,90.82,90.82,90.82,90.82,-,-1.42%
2077,2019-02-12,88.44,88.44,88.44,88.44,-,-2.62%
2078,2019-02-13,88.02,88.02,88.02,88.02,-,-0.47%
2079,2019-02-14,88.35,88.35,88.35,88.35,-,0.37%
2080,2019-02-15,88.56,88.56,88.56,88.56,-,0.24%
2081,2019-02-19,88.53,88.53,88.53,88.53,-,-0.03%
2082,2019-02-20,88.46,88.46,88.46,88.46,-,-0.08%
2083,2019-02-21,88.03,86.99,86.99,86.99,0.00K,-0.49%
2084,2019-02-22,88.16,88.16,88.16,88.16,-,0.15%
2085,2019-02-25,87.94,87.94,87.94,87.94,-,-0.25%
2086,2019-02-26,87.7,87.7,87.7,87.7,-,-0.27%
2087,2019-02-27,87.47,87.47,87.47,87.47,-,-0.26%
2088,2019-02-28,87.33,87.33,87.33,87.33,-,-0.16%
2089,2019-03-01,85.98,85.98,85.98,85.98,0.01K,-1.55%
2090,2019-03-04,85.42,85.42,85.42,85.42,0.01K,-0.65%
2091,2019-03-05,86.51,86.51,86.51,86.51,0.01K,1.28%
2092,2019-03-06,85.79,85.79,85.79,85.79,-,-0.83%
2093,2019-03-07,86.76,86.76,86.76,86.76,-,1.13%
2094,2019-03-08,85.15,85.15,85.15,85.15,-,-1.86%
2095,2019-03-11,84.53,84.53,84.53,84.53,-,-0.73%
2096,2019-03-12,85.31,85.31,85.31,85.31,-,0.92%
2097,2019-03-13,85.01,85.01,85.01,85.01,-,-0.35%
2098,2019-03-14,85.98,85.98,85.98,85.98,-,1.14%
2099,2019-03-15,86.12,86.12,86.12,86.12,-,0.16%
2100,2019-03-18,86.28,86.28,86.28,86.28,-,0.19%
2101,2019-03-19,86.23,86.23,86.23,86.23,-,-0.06%
2102,2019-03-20,85.41,85.41,85.41,85.41,-,-0.95%
2103,2019-03-21,85.65,85.65,85.65,85.65,-,0.28%
2104,2019-03-22,85.89,85.89,85.89,85.89,-,0.28%
2105,2019-03-25,85.82,85.82,85.82,85.82,-,-0.08%
2106,2019-03-26,85.8,85.8,85.8,85.8,-,-0.02%
2107,2019-03-27,85.72,85.72,85.72,85.72,-,-0.09%
2108,2019-03-28,85.64,85.64,85.64,85.64,-,-0.09%
2109,2019-03-29,85.7,85.7,85.7,85.7,-,0.07%
2110,2019-04-01,87.52,87.52,87.52,87.52,-,2.12%
2111,2019-04-02,89.5,89.5,89.5,89.5,-,2.26%
2112,2019-04-03,92.15,92.15,92.15,92.15,-,2.96%
2113,2019-04-04,92.53,92.53,92.53,92.53,-,0.41%
2114,2019-04-05,91.81,91.81,91.81,91.81,-,-0.78%
2115,2019-04-08,93.63,93.63,93.63,93.63,-,1.98%
2116,2019-04-09,92.72,92.72,92.72,92.72,-,-0.97%
2117,2019-04-10,92.6,92.6,92.6,92.6,-,-0.13%
2118,2019-04-11,93.6,93.6,93.6,93.6,-,1.08%
2119,2019-04-12,93.79,93.79,93.79,93.79,-,0.20%
2120,2019-04-15,93.97,93.97,93.97,93.97,-,0.19%
2121,2019-04-16,93.44,93.44,93.44,93.44,-,-0.56%
2122,2019-04-17,92.96,92.96,92.96,92.96,-,-0.51%
2123,2019-04-18,92.91,92.91,92.91,92.91,-,-0.05%
2124,2019-04-22,93.2,93.2,93.2,93.2,-,0.31%
2125,2019-04-23,93.29,93.29,93.29,93.29,-,0.10%
2126,2019-04-24,92.95,92.95,92.95,92.95,-,-0.36%
2127,2019-04-25,93.14,93.14,93.14,93.14,-,0.20%
2128,2019-04-26,93.16,93.16,93.16,93.16,-,0.02%
2129,2019-04-29,93.17,93.17,93.17,93.17,-,0.01%
2130,2019-04-30,93.24,93.24,93.24,93.24,-,0.08%
2131,2019-05-01,93.65,93.65,93.65,93.65,-,0.44%
2132,2019-05-02,93.6,93.6,93.6,93.6,-,-0.05%
2133,2019-05-03,93.81,93.81,93.81,93.81,-,0.22%
2134,2019-05-06,93.51,93.51,93.51,93.51,-,-0.32%
2135,2019-05-07,94.75,94.75,94.75,94.75,-,1.33%
2136,2019-05-08,94.19,94.19,94.19,94.19,-,-0.59%
2137,2019-05-09,94.24,94.24,94.24,94.24,-,0.05%
2138,2019-05-10,95.08,95.08,95.08,95.08,-,0.89%
2139,2019-05-13,94.38,94.38,94.38,94.38,-,-0.74%
2140,2019-05-14,93.88,93.88,93.88,93.88,-,-0.53%
2141,2019-05-15,94.82,94.82,94.82,94.82,-,1.00%
2142,2019-05-16,96.13,96.13,96.13,96.13,-,1.38%
2143,2019-05-17,96.34,96.34,96.34,96.34,-,0.22%
2144,2019-05-20,96.38,96.38,96.38,96.38,-,0.04%
2145,2019-05-21,96.56,96.56,96.56,96.56,-,0.19%
2146,2019-05-22,97.04,97.04,97.04,97.04,-,0.50%
2147,2019-05-23,97.31,97.31,97.31,97.31,-,0.28%
2148,2019-05-24,98.14,98.14,98.14,98.14,-,0.85%
2149,2019-05-28,98.38,98.38,98.38,98.38,-,0.24%
2150,2019-05-29,98.59,98.59,98.59,98.59,-,0.21%
2151,2019-05-30,98.72,98.72,98.72,98.72,-,0.13%
2152,2019-05-31,98.76,98.76,98.76,98.76,-,0.04%
2153,2019-06-03,96.28,96.28,96.28,96.28,-,-2.51%
2154,2019-06-04,98.39,98.39,98.39,98.39,-,2.19%
2155,2019-06-05,98.32,98.32,98.32,98.32,-,-0.07%
2156,2019-06-06,97.76,97.76,97.76,97.76,-,-0.57%
2157,2019-06-07,97.78,97.78,97.78,97.78,-,0.02%
2158,2019-06-10,99.26,99.26,99.26,99.26,-,1.51%
2159,2019-06-11,102.76,102.76,102.76,102.76,-,3.53%
2160,2019-06-12,102.99,102.99,102.99,102.99,-,0.22%
2161,2019-06-13,106.29,106.29,106.29,106.29,-,3.20%
2162,2019-06-14,104.33,104.33,104.33,104.33,-,-1.84%
2163,2019-06-17,104.17,104.17,104.17,104.17,-,-0.15%
2164,2019-06-18,105.79,105.79,105.79,105.79,-,1.56%
2165,2019-06-19,106.2,106.2,106.2,106.2,0.08K,0.39%
2166,2019-06-20,107.21,107.21,107.21,107.21,-,0.95%
2167,2019-06-21,107.54,107.54,107.54,107.54,-,0.31%
2168,2019-06-24,108.99,108.99,108.99,108.99,-,1.35%
2169,2019-06-25,107.93,107.93,107.93,107.93,-,-0.97%
2170,2019-06-26,109.19,109.19,109.19,109.19,-,1.17%
2171,2019-06-27,108.72,108.72,108.72,108.72,0.03K,-0.43%
2172,2019-06-28,109.18,109.18,109.18,109.18,-,0.42%
2173,2019-07-01,119.45,119.45,119.45,119.45,-,9.41%
2174,2019-07-02,123.19,123.19,123.19,123.19,-,3.13%
2175,2019-07-03,123.16,123.16,123.16,123.16,-,-0.02%
2176,2019-07-05,117.1,117.1,117.1,117.1,-,-4.92%
2177,2019-07-08,119.17,119.17,119.17,119.17,-,1.77%
2178,2019-07-09,121.35,121.35,121.35,121.35,-,1.83%
2179,2019-07-10,120.84,120.84,120.84,120.84,-,-0.42%
2180,2019-07-11,120.32,120.32,120.32,120.32,-,-0.43%
2181,2019-07-12,120.25,120.25,120.25,120.25,-,-0.06%
2182,2019-07-15,121.18,121.18,121.18,121.18,-,0.77%
2183,2019-07-16,121.19,121.19,121.19,121.19,-,0.01%
2184,2019-07-17,121.14,121.14,121.14,121.14,-,-0.04%
2185,2019-07-18,120.87,120.87,120.87,120.87,-,-0.22%
2186,2019-07-19,120.99,120.99,120.99,120.99,-,0.10%
2187,2019-07-22,120.01,120.01,120.01,120.01,-,-0.81%
2188,2019-07-23,120.42,120.42,120.42,120.42,-,0.34%
2189,2019-07-24,120.25,120.25,120.25,120.25,-,-0.14%
2190,2019-07-25,120.09,120.09,120.09,120.09,-,-0.13%
2191,2019-07-26,120.11,120.11,120.11,120.11,-,0.02%
2192,2019-07-29,120.02,120.02,120.02,120.02,-,-0.07%
2193,2019-07-30,120.09,120.09,120.09,120.09,-,0.06%
2194,2019-07-31,120.02,120.02,120.02,120.02,-,-0.06%
2195,2019-08-01,112.02,112.02,112.02,112.02,-,-6.67%
2196,2019-08-02,106.51,106.51,106.51,106.51,-,-4.92%
2197,2019-08-05,100.34,100.34,100.34,100.34,0.01K,-5.79%
2198,2019-08-06,99.51,99.51,99.51,99.51,-,-0.83%
2199,2019-08-07,96.56,96.56,96.56,96.56,-,-2.96%
2200,2019-08-08,97.37,97.37,97.37,97.37,-,0.84%
2201,2019-08-09,93.61,93.61,93.61,93.61,-,-3.86%
2202,2019-08-12,95.01,95.01,95.01,95.01,-,1.50%
2203,2019-08-13,95.11,95.11,95.11,95.11,0.04K,0.11%
2204,2019-08-14,95.71,95.71,95.71,95.71,-,0.63%
2205,2019-08-15,93.76,93.76,93.76,93.76,-,-2.04%
2206,2019-08-16,93.61,93.61,93.61,93.61,-,-0.16%
2207,2019-08-19,94.36,94.36,94.36,94.36,-,0.80%
2208,2019-08-20,94.02,94.02,94.02,94.02,-,-0.36%
2209,2019-08-21,92.01,92.01,92.01,92.01,-,-2.14%
2210,2019-08-22,92.73,92.73,92.73,92.73,-,0.78%
2211,2019-08-23,92.88,92.88,92.88,92.88,-,0.16%
2212,2019-08-26,92.45,92.45,92.45,92.45,-,-0.46%
2213,2019-08-27,92.06,92.06,92.06,92.06,-,-0.42%
2214,2019-08-28,91.63,91.63,91.63,91.63,-,-0.47%
2215,2019-08-29,91.16,91.16,91.16,91.16,-,-0.51%
2216,2019-08-30,90.91,90.91,90.91,90.91,-,-0.27%
2217,2019-09-03,89.55,89.55,89.55,89.55,-,-1.50%
2218,2019-09-04,91.57,91.57,91.57,91.57,0.02K,2.26%
2219,2019-09-05,90.72,90.72,90.72,90.72,0.01K,-0.93%
2220,2019-09-06,89.44,89.44,89.44,89.44,-,-1.41%
2221,2019-09-09,91.23,91.23,91.23,91.23,-,2.00%
2222,2019-09-10,91.37,91.37,91.37,91.37,0.04K,0.15%
2223,2019-09-11,92.34,92.34,92.34,92.34,-,1.06%
2224,2019-09-12,94.14,94.14,94.14,94.14,-,1.95%
2225,2019-09-13,94.77,94.77,94.77,94.77,-,0.67%
2226,2019-09-16,94.37,94.37,94.37,94.37,-,-0.42%
2227,2019-09-17,94.03,94.03,94.03,94.03,-,-0.36%
2228,2019-09-18,93.97,93.97,93.97,93.97,-,-0.06%
2229,2019-09-19,93.46,93.46,93.46,93.46,-,-0.54%
2230,2019-09-20,93.38,93.38,93.38,93.38,-,-0.09%
2231,2019-09-23,93.49,93.49,93.49,93.49,-,0.12%
2232,2019-09-24,93.21,93.21,93.21,93.21,-,-0.30%
2233,2019-09-25,92.97,92.97,92.97,92.97,-,-0.26%
2234,2019-09-26,92.95,92.95,92.95,92.95,-,-0.02%
2235,2019-09-27,92.89,92.89,92.89,92.89,-,-0.06%
2236,2019-09-30,92.91,92.91,92.91,92.91,-,0.02%
2237,2019-10-01,92.16,92.16,92.16,92.16,-,-0.81%
2238,2019-10-02,92.26,92.26,92.26,92.26,-,0.11%
2239,2019-10-03,92.26,92.26,92.26,92.26,-,0.00%
2240,2019-10-04,92.18,92.18,92.18,92.18,-,-0.09%
2241,2019-10-07,92.55,92.55,92.55,92.55,-,0.40%
2242,2019-10-08,93.53,93.53,93.53,93.53,-,1.06%
2243,2019-10-09,91.59,91.59,91.59,91.59,0.02K,-2.07%
2244,2019-10-10,93.01,93.01,93.01,93.01,-,1.55%
2245,2019-10-11,92.86,92.86,92.86,92.86,-,-0.16%
2246,2019-10-14,92.23,92.23,92.23,92.23,-,-0.68%
2247,2019-10-15,92.62,92.62,92.62,92.62,-,0.42%
2248,2019-10-16,91.4,91.4,91.4,91.4,-,-1.32%
2249,2019-10-17,90.01,90.01,90.01,90.01,-,-1.52%
2250,2019-10-18,90.76,90.76,90.76,90.76,-,0.83%
2251,2019-10-21,90.58,90.58,90.58,90.58,-,-0.20%
2252,2019-10-22,90.53,90.53,90.53,90.53,-,-0.06%
2253,2019-10-23,90.45,90.45,90.45,90.45,0.02K,-0.09%
2254,2019-10-24,90.11,90.11,90.11,90.11,-,-0.38%
2255,2019-10-25,90.22,90.22,90.22,90.22,-,0.12%
2256,2019-10-28,90.23,90.23,90.23,90.23,-,0.01%
2257,2019-10-29,90.03,90.03,90.03,90.03,-,-0.22%
2258,2019-10-30,89.8,89.8,89.8,89.8,-,-0.26%
2259,2019-10-31,89.55,89.55,89.55,89.55,-,-0.28%
2260,2019-11-01,83.55,83.55,83.55,83.55,-,-6.70%
2261,2019-11-04,82.85,82.85,82.85,82.85,-,-0.84%
2262,2019-11-05,82.85,82.85,82.85,82.85,-,0.00%
2263,2019-11-06,82.98,82.98,82.98,82.98,-,0.16%
2264,2019-11-07,82.55,82.55,82.55,82.55,-,-0.52%
2265,2019-11-08,80.36,80.36,80.36,80.36,-,-2.65%
2266,2019-11-11,80.3,80.3,80.3,80.3,-,-0.07%
2267,2019-11-12,81.36,81.36,81.36,81.36,-,1.32%
2268,2019-11-13,81.26,81.26,81.26,81.26,-,-0.12%
2269,2019-11-14,82.52,82.52,82.52,82.52,-,1.55%
2270,2019-11-15,82.8,82.8,82.8,82.8,-,0.34%
2271,2019-11-18,82.93,82.93,82.93,82.93,-,0.16%
2272,2019-11-19,83.19,83.19,83.19,83.19,-,0.31%
2273,2019-11-20,83.35,83.35,83.35,83.35,-,0.19%
2274,2019-11-21,83.55,83.55,83.55,83.55,-,0.24%
2275,2019-11-22,83.79,83.79,83.79,83.79,-,0.29%
2276,2019-11-25,84.29,84.29,84.29,84.29,-,0.60%
2277,2019-11-26,84.35,84.35,84.35,84.35,-,0.07%
2278,2019-11-27,84.42,84.42,84.42,84.42,-,0.08%
2279,2019-11-29,84.68,84.68,84.68,84.68,-,0.31%
2280,2019-12-02,88.11,88.11,88.11,88.11,-,4.05%
2281,2019-12-03,87.65,87.65,87.65,87.65,-,-0.52%
2282,2019-12-04,88.27,88.27,88.27,88.27,-,0.71%
2283,2019-12-05,88.34,88.34,88.34,88.34,-,0.08%
2284,2019-12-06,88.56,88.56,88.56,88.56,-,0.25%
2285,2019-12-09,92.04,92.04,92.04,92.04,-,3.93%
2286,2019-12-10,91.36,91.36,91.36,91.36,0.02K,-0.74%
2287,2019-12-11,92.05,92.05,92.05,92.05,-,0.76%
2288,2019-12-12,92.04,92.04,92.04,92.04,-,-0.01%
2289,2019-12-13,92.27,92.27,92.27,92.27,-,0.25%
2290,2019-12-16,92.1,92.1,92.1,92.1,-,-0.18%
2291,2019-12-17,92.09,92.09,92.09,92.09,-,-0.01%
2292,2019-12-18,91.99,91.99,91.99,91.99,-,-0.11%
2293,2019-12-19,92.0,92.0,92.0,92.0,-,0.01%
2294,2019-12-20,91.74,91.74,91.74,91.74,-,-0.28%
2295,2019-12-23,91.72,91.72,91.72,91.72,-,-0.02%
2296,2019-12-24,91.7,91.7,91.7,91.7,-,-0.02%
2297,2019-12-26,91.61,91.61,91.61,91.61,-,-0.10%
2298,2019-12-27,91.55,91.55,91.55,91.55,-,-0.07%
2299,2019-12-30,91.52,91.52,91.52,91.52,-,-0.03%
2300,2019-12-31,91.53,91.53,91.53,91.53,-,0.01%
2301,2020-01-02,92.58,92.58,92.58,92.58,-,1.15%
2302,2020-01-03,93.41,93.41,93.41,93.41,-,0.90%
2303,2020-01-06,93.85,93.85,93.85,93.85,-,0.47%
2304,2020-01-07,93.73,93.73,93.73,93.73,-,-0.13%
2305,2020-01-08,94.61,94.61,94.61,94.61,-,0.94%
2306,2020-01-09,93.57,93.57,93.57,93.57,-,-1.10%
2307,2020-01-10,93.56,93.56,93.56,93.56,-,-0.01%
2308,2020-01-13,94.03,94.03,94.03,94.03,-,0.50%
2309,2020-01-14,94.83,94.83,94.83,94.83,-,0.85%
2310,2020-01-15,94.59,94.59,94.59,94.59,-,-0.25%
2311,2020-01-16,94.55,94.55,94.55,94.55,-,-0.04%
2312,2020-01-17,94.81,94.81,94.81,94.81,-,0.27%
2313,2020-01-21,94.8,94.8,94.8,94.8,-,-0.01%
2314,2020-01-22,94.76,94.76,94.76,94.76,-,-0.04%
2315,2020-01-23,94.4,94.4,94.4,94.4,-,-0.38%
2316,2020-01-24,94.35,94.35,94.35,94.35,-,-0.05%
2317,2020-01-27,94.01,94.01,94.01,94.01,-,-0.36%
2318,2020-01-28,93.6,93.6,93.6,93.6,-,-0.44%
2319,2020-01-29,93.34,93.34,93.34,93.34,-,-0.28%
2320,2020-01-30,92.9,92.9,92.9,92.9,-,-0.47%
2321,2020-01-31,92.44,92.44,92.44,92.44,-,-0.50%
2322,2020-02-03,78.33,78.33,78.33,78.33,0.02K,-15.26%
2323,2020-02-04,81.63,81.63,81.63,81.63,-,4.21%
2324,2020-02-05,79.87,79.87,79.87,79.87,-,-2.16%
2325,2020-02-06,80.96,80.96,80.96,80.96,-,1.36%
2326,2020-02-07,81.65,81.65,81.65,81.65,-,0.85%
2327,2020-02-10,81.25,81.25,81.25,81.25,-,-0.49%
2328,2020-02-11,83.36,83.36,83.36,83.36,-,2.60%
2329,2020-02-12,84.47,84.47,84.47,84.47,-,1.33%
2330,2020-02-13,85.14,85.14,85.14,85.14,-,0.79%
2331,2020-02-14,84.86,84.86,84.86,84.86,-,-0.33%
2332,2020-02-18,85.43,85.43,85.43,85.43,-,0.67%
2333,2020-02-19,85.7,85.7,85.7,85.7,-,0.32%
2334,2020-02-20,86.15,86.15,86.15,86.15,-,0.53%
2335,2020-02-21,86.42,86.42,86.42,86.42,-,0.31%
2336,2020-02-24,86.56,86.56,86.56,86.56,-,0.16%
2337,2020-02-25,86.73,86.73,86.73,86.73,-,0.20%
2338,2020-02-26,86.67,86.67,86.67,86.67,-,-0.07%
2339,2020-02-27,86.58,86.58,86.58,86.58,-,-0.10%
2340,2020-02-28,86.46,86.46,86.46,86.46,-,-0.14%
2341,2020-03-02,87.1,87.1,87.1,87.1,-,0.74%
2342,2020-03-03,87.14,87.14,87.14,87.14,-,0.05%
2343,2020-03-04,89.63,89.63,89.63,89.63,-,2.86%
2344,2020-03-05,90.12,90.12,90.12,90.12,0.18K,0.55%
2345,2020-03-06,89.18,89.18,89.18,89.18,-,-1.04%
2346,2020-03-09,88.07,88.07,88.07,88.07,-,-1.24%
2347,2020-03-10,90.15,90.15,90.15,90.15,-,2.36%
2348,2020-03-11,89.59,89.59,89.59,89.59,-,-0.62%
2349,2020-03-12,89.48,89.48,89.48,89.48,-,-0.12%
2350,2020-03-13,90.13,90.13,90.13,90.13,-,0.73%
2351,2020-03-16,89.99,89.99,89.99,89.99,-,-0.16%
2352,2020-03-17,89.95,89.95,89.95,89.95,-,-0.04%
2353,2020-03-18,90.44,90.44,90.44,90.44,-,0.54%
2354,2020-03-19,89.97,89.97,89.97,89.97,-,-0.52%
2355,2020-03-20,89.57,89.57,89.57,89.57,-,-0.44%
2356,2020-03-23,88.55,88.55,88.55,88.55,-,-1.14%
2357,2020-03-24,88.46,88.46,88.46,88.46,-,-0.10%
2358,2020-03-25,88.77,88.77,88.77,88.77,-,0.35%
2359,2020-03-26,88.6,88.6,88.6,88.6,-,-0.19%
2360,2020-03-27,88.49,88.49,88.49,88.49,-,-0.12%
2361,2020-03-30,88.22,88.22,88.22,88.22,-,-0.31%
2362,2020-03-31,88.02,88.02,88.02,88.02,-,-0.23%
2363,2020-04-01,80.34,80.34,80.34,80.34,0.14K,-8.73%
2364,2020-04-02,81.73,81.73,81.73,81.73,-,1.73%
2365,2020-04-03,82.38,82.38,82.38,82.38,-,0.80%
2366,2020-04-06,82.49,82.49,82.49,82.49,-,0.13%
2367,2020-04-07,81.9,81.9,81.9,81.9,-,-0.72%
2368,2020-04-08,82.87,82.87,82.87,82.87,-,1.18%
2369,2020-04-09,83.35,83.35,83.35,83.35,-,0.58%
2370,2020-04-13,83.84,83.84,83.84,83.84,-,0.59%
2371,2020-04-14,84.25,84.25,84.25,84.25,-,0.49%
2372,2020-04-15,84.22,84.22,84.22,84.22,-,-0.04%
2373,2020-04-16,84.04,84.04,84.04,84.04,-,-0.21%
2374,2020-04-17,84.17,84.17,84.17,84.17,-,0.15%
2375,2020-04-20,84.43,84.43,84.43,84.43,-,0.31%
2376,2020-04-21,83.92,83.92,83.92,83.92,-,-0.60%
2377,2020-04-22,84.13,84.13,84.13,84.13,-,0.25%
2378,2020-04-23,84.04,84.04,84.04,84.04,-,-0.11%
2379,2020-04-24,83.98,83.98,83.98,83.98,-,-0.07%
2380,2020-04-27,83.96,83.96,83.96,83.96,-,-0.02%
2381,2020-04-28,83.88,83.88,83.88,83.88,-,-0.10%
2382,2020-04-29,83.83,83.83,83.83,83.83,-,-0.06%
2383,2020-04-30,83.84,83.84,83.84,83.84,-,0.01%
2384,2020-05-01,82.5,82.5,82.5,82.5,-,-1.60%
2385,2020-05-04,82.15,82.15,82.15,82.15,-,-0.42%
2386,2020-05-05,83.06,83.06,83.06,83.06,-,1.11%
2387,2020-05-06,83.29,83.29,83.29,83.29,-,0.28%
2388,2020-05-07,85.93,85.93,85.93,85.93,-,3.17%
2389,2020-05-08,86.84,86.84,86.84,86.84,-,1.06%
2390,2020-05-11,86.69,86.69,86.69,86.69,-,-0.17%
2391,2020-05-12,87.81,87.81,87.81,87.81,-,1.29%
2392,2020-05-13,88.35,88.35,88.35,88.35,-,0.61%
2393,2020-05-14,88.74,88.74,88.74,88.74,-,0.44%
2394,2020-05-15,89.5,89.5,89.5,89.5,-,0.86%
2395,2020-05-18,91.49,91.49,91.49,91.49,-,2.22%
2396,2020-05-19,90.65,90.65,90.65,90.65,-,-0.92%
2397,2020-05-20,91.13,91.13,91.13,91.13,-,0.53%
2398,2020-05-21,91.2,91.2,91.2,91.2,-,0.08%
2399,2020-05-22,91.42,91.42,91.42,91.42,-,0.24%
2400,2020-05-26,91.64,91.64,91.64,91.64,-,0.24%
2401,2020-05-27,91.81,91.81,91.81,91.81,-,0.19%
2402,2020-05-28,92.05,92.05,92.05,92.05,-,0.26%
2403,2020-05-29,92.54,92.54,92.54,92.54,-,0.53%
2404,2020-06-01,99.16,99.16,99.16,99.16,0.00K,7.15%
2405,2020-06-02,100.67,100.67,100.67,100.67,-,1.52%
2406,2020-06-03,100.4,100.4,100.4,100.4,-,-0.27%
2407,2020-06-04,98.85,98.85,98.85,98.85,-,-1.54%
2408,2020-06-05,100.26,100.26,100.26,100.26,-,1.43%
2409,2020-06-08,103.41,103.41,103.41,103.41,-,3.14%
2410,2020-06-09,102.98,102.98,102.98,102.98,-,-0.42%
2411,2020-06-10,102.89,102.89,102.89,102.89,-,-0.09%
2412,2020-06-11,102.75,102.75,102.75,102.75,-,-0.14%
2413,2020-06-12,103.59,103.59,103.59,103.59,-,0.82%
2414,2020-06-15,103.07,103.07,103.07,103.07,-,-0.50%
2415,2020-06-16,103.46,103.46,103.46,103.46,-,0.38%
2416,2020-06-17,103.18,103.18,103.18,103.18,-,-0.27%
2417,2020-06-18,103.05,103.05,103.05,103.05,-,-0.13%
2418,2020-06-19,103.04,103.04,103.04,103.04,-,-0.01%
2419,2020-06-22,102.93,102.93,102.93,102.93,-,-0.11%
2420,2020-06-23,102.85,102.85,102.85,102.85,-,-0.08%
2421,2020-06-24,103.12,103.12,103.12,103.12,-,0.26%
2422,2020-06-25,103.08,103.08,103.08,103.08,-,-0.04%
2423,2020-06-26,103.23,103.23,103.23,103.23,-,0.15%
2424,2020-06-29,103.06,103.06,103.06,103.06,-,-0.16%
2425,2020-06-30,102.95,102.95,102.95,102.95,-,-0.11%
2426,2020-07-01,98.01,98.01,98.01,98.01,-,-4.80%
2427,2020-07-02,98.94,98.94,98.94,98.94,-,0.95%
2428,2020-07-06,101.54,101.54,101.54,101.54,-,2.63%
2429,2020-07-07,103.04,103.04,103.04,103.04,-,1.48%
2430,2020-07-08,105.03,105.03,105.03,105.03,-,1.93%
2431,2020-07-09,104.61,104.61,104.61,104.61,-,-0.40%
2432,2020-07-10,105.59,105.59,105.59,105.59,-,0.94%
2433,2020-07-13,106.93,106.93,106.93,106.93,-,1.27%
2434,2020-07-14,107.45,107.45,107.45,107.45,-,0.49%
2435,2020-07-15,107.57,107.57,107.57,107.57,-,0.11%
2436,2020-07-16,107.2,107.2,107.2,107.2,-,-0.34%
2437,2020-07-17,107.22,107.22,107.22,107.22,-,0.02%
2438,2020-07-20,107.18,107.18,107.18,107.18,-,-0.04%
2439,2020-07-21,107.58,107.58,107.58,107.58,-,0.37%
2440,2020-07-22,108.04,108.04,108.04,108.04,-,0.43%
2441,2020-07-23,107.78,107.78,107.78,107.78,-,-0.24%
2442,2020-07-24,107.69,107.69,107.69,107.69,-,-0.08%
2443,2020-07-27,107.46,107.46,107.46,107.46,-,-0.21%
2444,2020-07-28,107.72,107.72,107.72,107.72,-,0.24%
2445,2020-07-29,107.88,107.88,107.88,107.88,-,0.15%
2446,2020-07-30,108.05,108.05,108.05,108.05,-,0.16%
2447,2020-07-31,108.9,108.9,108.9,108.9,-,0.79%
2448,2020-08-03,114.21,114.21,114.21,114.21,-,4.88%
2449,2020-08-04,115.55,115.55,115.55,115.55,-,1.17%
2450,2020-08-05,116.27,116.27,116.27,116.27,-,0.62%
2451,2020-08-06,118.89,118.89,118.89,118.89,-,2.25%
2452,2020-08-07,118.07,118.07,118.07,118.07,-,-0.69%
2453,2020-08-10,118.34,118.34,118.34,118.34,-,0.23%
2454,2020-08-11,119.28,119.28,119.28,119.28,-,0.79%
2455,2020-08-12,120.19,120.19,120.19,120.19,-,0.76%
2456,2020-08-13,119.86,119.86,119.86,119.86,-,-0.27%
2457,2020-08-14,120.14,120.14,120.14,120.14,-,0.23%
2458,2020-08-17,120.46,120.46,120.46,120.46,-,0.27%
2459,2020-08-18,122.75,122.75,122.75,122.75,-,1.90%
2460,2020-08-19,122.47,122.47,122.47,122.47,-,-0.23%
2461,2020-08-20,123.74,123.74,123.74,123.74,-,1.04%
2462,2020-08-21,122.79,122.79,122.79,122.79,-,-0.77%
2463,2020-08-24,122.57,122.57,122.57,122.57,-,-0.18%
2464,2020-08-25,122.34,122.34,122.34,122.34,-,-0.19%
2465,2020-08-26,122.46,122.46,122.46,122.46,-,0.10%
2466,2020-08-27,122.39,122.39,122.39,122.39,-,-0.06%
2467,2020-08-28,122.45,122.45,122.45,122.45,-,0.05%
2468,2020-08-31,122.53,122.53,122.53,122.53,-,0.07%
2469,2020-09-01,123.68,123.68,123.68,123.68,-,0.94%
2470,2020-09-02,126.06,126.06,126.06,126.06,-,1.92%
2471,2020-09-03,128.38,128.38,128.38,128.38,-,1.84%
2472,2020-09-04,127.53,127.53,127.53,127.53,-,-0.66%
2473,2020-09-08,128.03,128.03,128.03,128.03,-,0.39%
2474,2020-09-09,126.78,126.78,126.78,126.78,-,-0.98%
2475,2020-09-10,126.77,126.77,126.77,126.77,-,-0.01%
2476,2020-09-11,127.43,127.43,127.43,127.43,-,0.52%
2477,2020-09-14,128.86,128.86,128.86,128.86,-,1.12%
2478,2020-09-15,128.01,128.01,128.01,128.01,-,-0.66%
2479,2020-09-16,126.01,126.01,126.01,126.01,-,-1.56%
2480,2020-09-17,126.59,126.59,126.59,126.59,-,0.46%
2481,2020-09-18,127.09,127.09,127.09,127.09,-,0.39%
2482,2020-09-21,126.01,126.01,126.01,126.01,-,-0.85%
2483,2020-09-22,125.73,125.73,125.73,125.73,-,-0.22%
