Date,Price,Open,High,Low,Vol.,Change %
2553,2019-11-01,"1,554.40","1,542.10","1,545.00","1,538.00",0.20K,-0.16%
2554,2019-11-04,"1,554.80","1,544.80","1,544.80","1,541.00",0.83K,0.03%
2555,2019-11-05,"1,528.00","1,522.80","1,522.80","1,522.80",0.00K,-1.72%
2556,2019-11-06,"1,537.40","1,534.70","1,534.70","1,534.70",0.00K,0.62%
2557,2019-11-07,"1,511.70","1,510.00","1,510.00","1,510.00",0.00K,-1.67%
2558,2019-11-08,"1,510.40","1,500.50","1,503.00","1,488.80",0.35K,-0.09%
2559,2019-11-11,"1,502.30","1,494.00","1,494.00","1,480.10",0.73K,-0.54%
2560,2019-11-12,"1,498.60","1,487.80","1,488.50","1,480.00",0.93K,-0.25%
2561,2019-11-13,"1,508.50","1,489.90","1,498.10","1,489.90",0.74K,0.66%
2562,2019-11-14,"1,518.50","1,495.10","1,504.70","1,494.80",0.84K,0.66%
2563,2019-11-15,"1,513.60","1,496.30","1,499.90","1,495.90",0.07K,-0.32%
2564,2019-11-18,"1,516.90","1,498.40","1,502.80","1,488.80",0.82K,0.22%
2565,2019-11-19,"1,519.20","1,511.50","1,511.50","1,511.50",0.00K,0.15%
2566,2019-11-20,"1,518.10","1,505.50","1,509.20","1,498.00",0.69K,-0.07%
2567,2019-11-21,"1,507.60","1,505.50","1,505.70","1,494.00",0.49K,-0.69%
2568,2019-11-22,"1,508.00","1,497.70","1,502.30","1,492.00",0.70K,0.03%
2569,2019-11-25,"1,501.80","1,490.90","1,492.00","1,485.20",0.94K,-0.41%
2570,2019-11-26,"1,504.70","1,484.30","1,492.00","1,481.00",0.31K,0.19%
2571,2019-11-27,"1,498.50","1,489.20","1,490.20","1,483.90",0.22K,-0.41%
2572,2019-11-28,"1,462.25","1,463.25","1,464.55","1,460.75",-,-2.42%
2573,2019-11-29,"1,510.70","1,488.00","1,495.40","1,484.20",0.19K,3.31%
2574,2019-12-02,"1,507.30","1,494.00","1,495.30","1,485.00",0.17K,-0.23%
2575,2019-12-03,"1,522.80","1,491.10","1,510.30","1,491.10",0.45K,1.03%
2576,2019-12-04,"1,518.70","1,515.90","1,515.90","1,515.90",0.00K,-0.27%
2577,2019-12-05,"1,521.70","1,513.80","1,513.80","1,513.80",0.00K,0.20%
2578,2019-12-06,"1,504.20","1,509.60","1,509.60","1,497.20",0.01K,-1.15%
2579,2019-12-09,"1,505.60","1,493.20","1,493.20","1,489.40",0.30K,0.09%
2580,2019-12-10,"1,508.90","1,490.60","1,496.00","1,489.70",0.14K,0.22%
2581,2019-12-11,"1,515.80","1,500.00","1,507.00","1,497.50",0.14K,0.46%
2582,2019-12-12,"1,513.60","1,511.20","1,514.00","1,494.10",0.17K,-0.15%
2583,2019-12-13,"1,523.00","1,493.00","1,507.90","1,493.00",0.47K,0.62%
2584,2019-12-16,"1,523.20","1,505.40","1,509.40","1,503.90",0.42K,0.01%
2585,2019-12-17,"1,523.50","1,505.80","1,510.00","1,505.00",0.21K,0.02%
2586,2019-12-18,"1,521.00","1,506.40","1,508.50","1,501.70",1.56K,-0.16%
2587,2019-12-19,"1,526.60","1,505.40","1,510.40","1,503.50",0.57K,0.37%
2588,2019-12-20,"1,523.10","1,515.80","1,515.80","1,515.80",0.00K,-0.23%
2589,2019-12-23,"1,531.20","1,510.70","1,514.90","1,510.70",0.39K,0.53%
2590,2019-12-24,"1,547.30","1,518.60","1,530.10","1,518.60",0.45K,1.05%
2591,2019-12-25,"1,504.05","1,504.40","1,504.40","1,502.15",-,-2.80%
2592,2019-12-26,"1,557.10","1,544.20","1,544.20","1,544.20",0.00K,3.53%
2593,2019-12-27,"1,561.20","1,540.70","1,545.00","1,540.00",0.29K,0.26%
2594,2019-12-30,"1,562.30","1,543.90","1,545.50","1,540.10",0.46K,0.07%
2595,2019-12-31,"1,567.60","1,546.70","1,555.00","1,546.40",0.67K,0.34%
2596,2020-01-01,"1,520.95","1,520.85","1,523.95","1,520.85",-,-2.98%
2597,2020-01-02,"1,572.10","1,548.70","1,559.50","1,548.20",1.25K,3.36%
2598,2020-01-03,"1,596.40","1,591.00","1,592.10","1,588.60",0.41K,1.55%
2599,2020-01-06,"1,613.30","1,608.20","1,612.40","1,600.30",0.01K,1.06%
2600,2020-01-07,"1,618.70","1,602.60","1,602.60","1,602.60",0.07K,0.33%
2601,2020-01-08,"1,603.80","1,612.60","1,638.40","1,612.60",0.02K,-0.92%
2602,2020-01-09,"1,597.80","1,583.00","1,587.50","1,570.20",1.43K,-0.37%
2603,2020-01-10,"1,603.30","1,577.60","1,589.60","1,574.10",0.11K,0.34%
2604,2020-01-13,"1,593.70","1,586.80","1,586.80","1,574.90",2.70K,-0.60%
2605,2020-01-14,"1,587.50","1,573.20","1,573.90","1,563.40",1.76K,-0.39%
2606,2020-01-15,"1,596.60","1,587.80","1,587.80","1,587.80",0.00K,0.57%
2607,2020-01-16,"1,593.00","1,580.40","1,583.40","1,575.00",0.03K,-0.23%
2608,2020-01-17,"1,603.40","1,578.60","1,588.00","1,577.10",1.54K,0.65%
2609,2020-01-19,"1,557.05","1,557.40","1,559.05","1,556.45",-,-2.89%
2610,2020-01-20,"1,561.25","1,557.20","1,562.70","1,556.65",-,0.27%
2611,2020-01-21,"1,601.00","1,595.00","1,595.00","1,595.00",0.00K,2.55%
2612,2020-01-22,"1,599.70","1,583.10","1,585.50","1,577.60",0.07K,-0.08%
2613,2020-01-23,"1,608.30","1,585.00","1,593.50","1,580.10",1.75K,0.54%
2614,2020-01-24,"1,615.40","1,595.00","1,609.50","1,595.00",0.05K,0.44%
2615,2020-01-27,"1,620.80","1,616.80","1,617.80","1,616.80",0.00K,0.33%
2616,2020-01-28,"1,613.20","1,606.70","1,607.10","1,593.40",10.91K,-0.47%
2617,2020-01-29,"1,614.50","1,594.50","1,603.60","1,589.30",0.03K,0.08%
2618,2020-01-30,"1,627.30","1,601.60","1,612.00","1,599.00",0.03K,0.79%
2619,2020-01-31,"1,626.10","1,599.70","1,615.30","1,597.70",0.00K,-0.07%
2620,2020-02-03,"1,621.00","1,606.00","1,606.00","1,606.00",0.00K,-0.31%
2621,2020-02-04,"1,595.00","1,602.30","1,602.30","1,576.00",0.03K,-1.60%
2622,2020-02-05,"1,602.20","1,579.40","1,587.00","1,573.00",2.05K,0.45%
2623,2020-02-06,"1,609.50","1,580.70","1,592.40","1,579.30",0.07K,0.46%
2624,2020-02-07,"1,612.80","1,591.00","1,598.30","1,588.40",0.00K,0.21%
2625,2020-02-10,"1,618.20","1,606.70","1,606.70","1,606.70",0.00K,0.33%
2626,2020-02-11,"1,608.80","1,606.70","1,606.90","1,606.70",0.00K,-0.58%
2627,2020-02-12,"1,609.80","1,590.80","1,593.90","1,587.50",2.05K,0.06%
2628,2020-02-13,"1,617.00","1,607.90","1,608.10","1,607.90",0.00K,0.45%
2629,2020-02-14,"1,624.10","1,601.00","1,608.40","1,597.30",0.03K,0.44%
2630,2020-02-16,"1,586.25","1,585.50","1,586.25","1,583.45",-,-2.33%
2631,2020-02-17,"1,587.05","1,586.15","1,588.45","1,581.85",-,0.05%
2632,2020-02-18,"1,641.10","1,617.30","1,634.80","1,617.30",0.07K,3.41%
2633,2020-02-19,"1,649.50","1,639.80","1,641.40","1,636.20",0.04K,0.51%
2634,2020-02-20,"1,658.00","1,641.40","1,651.90","1,641.40",0.12K,0.52%
2635,2020-02-21,"1,686.30","1,672.30","1,678.10","1,672.30",0.08K,1.71%
2636,2020-02-24,"1,713.50","1,707.40","1,707.40","1,707.40",0.02K,1.61%
2637,2020-02-25,"1,686.40","1,681.00","1,683.60","1,681.00",0.54K,-1.58%
2638,2020-02-26,"1,678.20","1,677.60","1,677.60","1,677.60",0.02K,-0.49%
2639,2020-02-27,"1,676.40","1,679.00","1,684.40","1,670.00",0.01K,-0.11%
2640,2020-02-28,"1,596.60","1,595.20","1,617.80","1,595.20",0.56K,-4.76%
2641,2020-03-02,"1,620.60","1,602.50","1,624.30","1,600.20",0.25K,1.50%
2642,2020-03-03,"1,670.00","1,606.50","1,663.80","1,606.50",0.06K,3.05%
2643,2020-03-04,"1,666.90","1,664.20","1,664.50","1,664.20",0.22K,-0.19%
2644,2020-03-05,"1,690.50","1,655.70","1,671.00","1,655.20",0.18K,1.42%
2645,2020-03-06,"1,691.60","1,696.00","1,703.60","1,686.30",0.07K,0.07%
2646,2020-03-09,"1,691.50","1,709.90","1,710.10","1,672.90",0.13K,-0.01%
2647,2020-03-10,"1,676.60","1,675.90","1,675.90","1,662.10",0.19K,-0.88%
2648,2020-03-11,"1,658.30","1,670.00","1,670.00","1,653.10",0.03K,-1.09%
2649,2020-03-12,"1,606.50","1,654.30","1,654.30","1,581.50",0.01K,-3.12%
2650,2020-03-13,"1,532.20","1,591.00","1,591.00","1,529.30",0.10K,-4.62%
2651,2020-03-16,"1,500.00","1,485.00","1,503.00","1,485.00",0.01K,-2.10%
2652,2020-03-17,"1,541.10","1,504.50","1,561.50","1,476.30",0.01K,2.74%
2653,2020-03-18,"1,494.60","1,520.60","1,520.60","1,502.30",0.32K,-3.02%
2654,2020-03-19,"1,497.20","1,496.60","1,508.00","1,476.90",0.01K,0.17%
2655,2020-03-20,"1,501.40","1,515.80","1,515.80","1,515.80",0.01K,0.28%
2656,2020-03-23,"1,588.30","1,514.60","1,572.80","1,502.60",0.01K,5.79%
2657,2020-03-24,"1,669.20","1,594.60","1,653.50","1,594.60",0.03K,5.09%
2658,2020-03-25,"1,639.00","1,650.90","1,656.60","1,650.50",0.06K,-1.81%
2659,2020-03-26,"1,668.30","1,674.30","1,674.30","1,659.40",0.01K,1.79%
2660,2020-03-27,"1,661.00","1,647.10","1,647.10","1,647.10",0.27K,-0.44%
2661,2020-03-30,"1,649.30","1,646.90","1,646.90","1,646.90",0.10K,-0.70%
2662,2020-03-31,"1,602.70","1,625.30","1,625.30","1,625.30",0.06K,-2.83%
2663,2020-04-01,"1,597.60","1,594.40","1,594.40","1,594.40",0.18K,-0.32%
2664,2020-04-02,"1,642.70","1,636.40","1,636.40","1,636.40",0.29K,2.82%
2665,2020-04-03,"1,650.10","1,639.00","1,651.50","1,625.30",0.14K,0.45%
2666,2020-04-06,"1,696.00","1,685.30","1,688.60","1,685.30",0.00K,2.78%
2667,2020-04-07,"1,685.40","1,688.80","1,688.80","1,688.80",0.02K,-0.62%
2668,2020-04-08,"1,685.80","1,690.10","1,690.10","1,690.10",0.02K,0.02%
2669,2020-04-09,"1,755.40","1,747.50","1,747.50","1,747.50",0.00K,4.13%
2670,2020-04-10,"1,740.60","1,740.60","1,740.60","1,740.60",-,-0.84%
2671,2020-04-13,"1,764.60","1,732.50","1,758.00","1,732.50",0.03K,1.38%
2672,2020-04-14,"1,773.50","1,779.10","1,779.10","1,776.50",0.01K,0.50%
2673,2020-04-15,"1,748.20","1,760.70","1,762.70","1,736.40",0.00K,-1.43%
2674,2020-04-16,"1,739.40","1,766.50","1,766.50","1,766.50",0.00K,-0.50%
2675,2020-04-17,"1,705.60","1,717.80","1,717.80","1,717.80",0.02K,-1.94%
2676,2020-04-20,"1,718.00","1,715.60","1,715.60","1,715.60",0.00K,0.73%
2677,2020-04-21,"1,694.90","1,722.20","1,722.20","1,679.60",0.08K,-1.34%
2678,2020-04-22,"1,746.50","1,709.50","1,709.50","1,709.50",0.01K,3.04%
2679,2020-04-23,"1,754.50","1,753.10","1,762.20","1,753.10",0.00K,0.46%
2680,2020-04-24,"1,745.60","1,759.00","1,759.00","1,745.00",0.00K,-0.51%
2681,2020-04-27,"1,735.50","1,746.70","1,753.00","1,726.80",0.13K,-0.58%
2682,2020-04-28,"1,735.40","1,731.80","1,740.00","1,712.70",3.06K,-0.01%
2683,2020-04-29,"1,727.00","1,727.60","1,744.10","1,727.60",0.01K,-0.48%
2684,2020-04-30,"1,709.90","1,706.40","1,706.40","1,706.40",0.05K,-0.99%
2685,2020-05-01,"1,717.80","1,720.10","1,720.10","1,720.10",0.01K,0.46%
2686,2020-05-04,"1,737.70","1,729.10","1,729.10","1,725.70",0.03K,1.16%
2687,2020-05-05,"1,740.50","1,725.80","1,739.10","1,725.80",0.40K,0.16%
2688,2020-05-06,"1,718.40","1,728.40","1,728.40","1,713.00",0.01K,-1.27%
2689,2020-05-07,"1,757.60","1,718.90","1,722.80","1,718.50",0.05K,2.28%
2690,2020-05-08,"1,748.30","1,747.80","1,747.80","1,747.80",0.00K,-0.53%
2691,2020-05-11,"1,731.50","1,727.70","1,734.20","1,714.20",0.05K,-0.96%
2692,2020-05-12,"1,738.50","1,733.20","1,734.50","1,731.90",0.01K,0.40%
2693,2020-05-13,"1,747.10","1,729.10","1,750.30","1,729.10",0.01K,0.49%
2694,2020-05-14,"1,770.90","1,747.10","1,747.10","1,747.10",0.00K,1.36%
2695,2020-05-15,"1,786.20","1,776.20","1,781.50","1,776.20",0.45K,0.86%
2696,2020-05-18,"1,767.90","1,795.40","1,795.40","1,795.40",0.14K,-1.02%
2697,2020-05-19,"1,780.40","1,784.20","1,784.20","1,784.20",0.00K,0.71%
2698,2020-05-20,"1,788.20","1,784.00","1,791.20","1,784.00",0.08K,0.44%
2699,2020-05-21,"1,756.40","1,780.10","1,780.10","1,753.60",0.15K,-1.78%
2700,2020-05-22,"1,770.80","1,773.50","1,773.50","1,771.90",0.47K,0.82%
2701,2020-05-24,"1,730.65","1,735.45","1,735.90","1,729.80",-,-2.27%
2702,2020-05-25,"1,727.00","1,730.55","1,731.35","1,719.25",-,-0.21%
2703,2020-05-26,"1,745.90","1,762.90","1,764.00","1,762.90",0.08K,1.09%
2704,2020-05-27,"1,746.80","1,725.00","1,727.40","1,722.50",0.01K,0.05%
2705,2020-05-28,"1,750.30","1,748.80","1,757.30","1,748.80",0.18K,0.20%
2706,2020-05-29,"1,773.80","1,748.20","1,771.50","1,748.20",0.11K,1.34%
2707,2020-06-01,"1,773.70","1,775.50","1,775.50","1,772.80",0.06K,-0.01%
2708,2020-06-02,"1,759.60","1,774.50","1,775.30","1,774.50",0.11K,-0.79%
2709,2020-06-03,"1,732.80","1,760.00","1,760.00","1,727.50",0.45K,-1.52%
2710,2020-06-04,"1,759.30","1,747.60","1,752.00","1,747.60",0.16K,1.53%
2711,2020-06-05,"1,716.00","1,741.70","1,741.70","1,704.60",0.11K,-2.46%
2712,2020-06-08,"1,738.50","1,739.40","1,739.40","1,739.40",0.05K,1.31%
2713,2020-06-09,"1,755.00","1,755.20","1,757.60","1,755.20",0.54K,0.95%
2714,2020-06-10,"1,753.50","1,760.90","1,760.90","1,753.30",0.32K,-0.09%
2715,2020-06-11,"1,771.30","1,784.10","1,786.40","1,762.30",0.81K,1.02%
2716,2020-06-12,"1,768.10","1,780.40","1,780.50","1,780.40",0.56K,-0.18%
2717,2020-06-15,"1,758.50","1,770.30","1,770.30","1,760.00",0.02K,-0.54%
2718,2020-06-16,"1,768.20","1,770.00","1,770.00","1,770.00",0.20K,0.55%
2719,2020-06-17,"1,767.40","1,768.20","1,768.20","1,768.20",0.02K,-0.05%
2720,2020-06-18,"1,761.90","1,775.00","1,775.00","1,762.30",0.08K,-0.31%
2721,2020-06-19,"1,782.10","1,767.00","1,786.90","1,761.80",0.52K,1.15%
2722,2020-06-22,"1,794.70","1,787.00","1,798.40","1,783.10",0.07K,0.71%
2723,2020-06-23,"1,809.70","1,803.00","1,803.00","1,803.00",0.26K,0.84%
2724,2020-06-24,"1,805.10","1,806.50","1,806.50","1,806.50",0.30K,-0.25%
2725,2020-06-25,"1,800.90","1,800.00","1,800.00","1,800.00",0.05K,-0.23%
2726,2020-06-26,"1,810.80","1,798.20","1,814.00","1,798.00",0.10K,0.55%
2727,2020-06-29,"1,812.60","1,816.50","1,816.50","1,811.20",0.09K,0.10%
2728,2020-06-30,"1,833.20","1,816.90","1,835.00","1,813.90",0.04K,1.14%
2729,2020-07-01,"1,814.80","1,830.00","1,838.00","1,830.00",0.45K,-1.00%
2730,2020-07-02,"1,825.00","1,799.00","1,821.30","1,798.80",0.17K,0.56%
2731,2020-07-03,"1,787.60","1,786.90","1,788.70","1,783.65",-,-2.05%
2732,2020-07-06,"1,830.80","1,825.80","1,828.60","1,825.80",1.74K,2.42%
2733,2020-07-07,"1,851.80","1,833.90","1,853.60","1,833.90",0.30K,1.15%
2734,2020-07-08,"1,871.20","1,851.80","1,867.60","1,851.80",0.25K,1.05%
2735,2020-07-09,"1,854.00","1,871.90","1,871.90","1,871.90",0.12K,-0.92%
2736,2020-07-10,"1,852.00","1,853.70","1,853.70","1,851.30",0.12K,-0.11%
2737,2020-07-13,"1,864.80","1,857.30","1,858.30","1,857.30",0.10K,0.69%
2738,2020-07-14,"1,862.70","1,850.00","1,863.90","1,850.00",0.06K,-0.11%
2739,2020-07-15,"1,862.80","1,862.30","1,863.10","1,854.30",0.10K,0.01%
2740,2020-07-16,"1,847.40","1,856.00","1,856.00","1,856.00",0.03K,-0.83%
2741,2020-07-17,"1,854.30","1,840.60","1,851.00","1,840.10",0.01K,0.37%
2742,2020-07-20,"1,860.80","1,862.00","1,862.40","1,862.00",0.03K,0.35%
2743,2020-07-21,"1,891.90","1,867.60","1,891.30","1,867.00",0.14K,1.67%
2744,2020-07-22,"1,919.00","1,909.50","1,924.20","1,906.40",0.13K,1.43%
2745,2020-07-23,"1,947.20","1,923.30","1,945.00","1,923.30",0.57K,1.47%
2746,2020-07-24,"1,957.50","1,941.80","1,961.00","1,941.00",0.31K,0.53%
2747,2020-07-27,"1,988.30","1,964.80","1,999.90","1,964.80",0.18K,1.57%
2748,2020-07-28,"1,996.60","2,008.10","2,028.10","1,967.20",0.16K,0.42%
2749,2020-07-29,"2,007.70","2,001.00","2,025.00","2,001.00",0.16K,0.56%
2750,2020-07-30,"1,997.70","2,016.00","2,016.00","1,988.90",0.03K,-0.50%
2751,2020-07-31,"2,017.10","2,005.20","2,035.00","2,005.20",0.27K,0.97%
2752,2020-08-03,"2,017.70","2,026.90","2,040.00","2,015.40",0.42K,0.03%
2753,2020-08-04,"2,052.60","2,024.60","2,068.40","2,018.70",0.39K,1.73%
2754,2020-08-05,"2,081.70","2,070.00","2,100.00","2,063.00",0.38K,1.42%
2755,2020-08-06,"2,103.20","2,086.70","2,115.00","2,085.90",0.40K,1.03%
2756,2020-08-07,"2,061.40","2,120.00","2,120.00","2,060.00",0.39K,-1.99%
2757,2020-08-10,"2,072.40","2,068.70","2,080.00","2,065.00",0.09K,0.53%
2758,2020-08-11,"1,976.10","2,056.50","2,062.20","1,953.50",0.34K,-4.65%
2759,2020-08-12,"1,976.50","1,955.60","1,986.90","1,913.00",0.11K,0.02%
2760,2020-08-13,"1,998.30","1,973.90","1,993.90","1,971.60",0.03K,1.10%
2761,2020-08-14,"1,976.80","1,996.30","1,996.90","1,971.00",0.13K,-1.08%
2762,2020-08-17,"2,021.60","1,981.70","2,012.30","1,971.60",0.11K,2.27%
2763,2020-08-18,"2,036.20","2,024.40","2,041.10","2,023.20",0.08K,0.72%
2764,2020-08-19,"1,992.50","2,036.00","2,036.00","1,952.40",0.33K,-2.15%
2765,2020-08-20,"1,969.50","1,955.60","1,976.00","1,955.50",0.09K,-1.15%
2766,2020-08-21,"1,969.60","1,982.30","1,982.30","1,959.90",0.12K,0.01%
2767,2020-08-24,"1,962.30","1,962.50","1,979.40","1,955.90",0.11K,-0.37%
2768,2020-08-25,"1,945.20","1,965.20","1,965.20","1,944.00",0.02K,-0.87%
2769,2020-08-26,"1,974.40","1,952.90","1,952.90","1,942.10",0.16K,1.50%
2770,2020-08-27,"1,953.10","1,970.10","1,970.30","1,940.70",0.17K,-1.08%
2771,2020-08-28,"1,993.20","1,956.50","1,992.70","1,951.30",0.31K,2.05%
2772,2020-08-31,"1,999.10","1,991.10","2,002.30","1,991.10",0.28K,0.30%
2773,2020-09-01,"1,998.80","2,018.60","2,018.60","1,995.00",0.24K,-0.02%
2774,2020-09-02,"1,964.50","1,988.30","1,990.90","1,959.90",0.70K,-1.72%
2775,2020-09-03,"1,956.00","1,970.00","1,972.80","1,953.10",0.73K,-0.43%
2776,2020-09-04,"1,952.80","1,956.60","1,959.50","1,951.90",0.17K,-0.16%
2777,2020-09-06,"1,940.65","1,941.90","1,944.30","1,937.65",-,-0.62%
2778,2020-09-07,"1,937.10","1,940.70","1,947.40","1,930.45",-,-0.18%
2779,2020-09-08,"1,961.80","1,957.50","1,965.90","1,938.80",0.88K,1.28%
2780,2020-09-09,"1,972.90","1,952.90","1,973.60","1,946.40",0.21K,0.57%
2781,2020-09-10,"1,983.20","1,971.10","1,991.40","1,969.40",0.21K,0.52%
2782,2020-09-11,"1,967.40","1,971.30","1,975.80","1,966.50",0.10K,-0.80%
2783,2020-09-14,"1,983.90","1,974.10","1,987.80","1,972.80",0.12K,0.84%
2784,2020-09-15,"1,986.40","1,986.10","1,997.50","1,981.00",0.04K,0.13%
2785,2020-09-16,"1,990.70","1,989.10","1,997.90","1,985.00",0.11K,0.22%
2786,2020-09-17,"1,969.30","1,970.80","1,974.40","1,965.30",0.13K,-1.07%
2787,2020-09-18,"1,981.90","1,974.20","1,982.00","1,973.60",0.08K,0.64%
2788,2020-09-21,"1,930.00","1,978.20","1,978.90","1,913.50",0.19K,-2.62%
2789,2020-09-22,"1,927.50","1,937.90","1,940.50","1,925.50",0.09K,-0.13%
2790,2020-09-23,"1,887.00","1,924.60","1,924.60","1,876.30",0.57K,-2.10%
2791,2020-09-24,"1,894.90","1,879.90","1,892.60","1,874.70",0.26K,0.42%
2792,2020-09-25,"1,884.80","1,885.10","1,885.10","1,880.00",0.06K,-0.53%
2793,2020-09-28,"1,901.00","1,883.70","1,905.50","1,872.00",0.35K,0.86%
2794,2020-09-29,"1,922.10","1,907.40","1,921.20","1,907.40",0.05K,1.11%
2795,2020-09-30,"1,914.60","1,915.30","1,918.90","1,905.20",0.05K,-0.39%
2796,2020-10-01,"1,935.40","1,927.60","1,935.50","1,921.20",0.18K,1.09%
2797,2020-10-02,"1,926.60","1,929.60","1,933.70","1,921.30",0.12K,-0.45%
2798,2020-10-05,"1,939.00","1,937.00","1,937.00","1,937.00",0.11K,0.64%
2799,2020-10-06,"1,928.30","1,937.20","1,942.20","1,900.50",0.10K,-0.55%
2800,2020-10-07,"1,911.60","1,894.50","1,911.40","1,890.00",0.19K,-0.87%
2801,2020-10-08,"1,916.80","1,902.80","1,916.20","1,899.00",0.21K,0.27%
2802,2020-10-09,"1,947.80","1,930.50","1,956.20","1,929.50",0.23K,1.62%
2803,2020-10-12,"1,950.70","1,953.50","1,957.70","1,948.70",0.22K,0.15%
2804,2020-10-13,"1,916.70","1,937.50","1,949.60","1,915.80",0.23K,-1.74%
2805,2020-10-14,"1,929.80","1,929.40","1,929.40","1,926.70",0.25K,0.68%
2806,2020-10-15,"1,930.80","1,923.20","1,923.20","1,919.20",0.18K,0.05%
2807,2020-10-16,"1,928.30","1,934.40","1,934.40","1,927.50",0.06K,-0.13%
2808,2020-10-19,"1,933.00","1,941.90","1,941.90","1,941.90",0.12K,0.24%
2809,2020-10-20,"1,936.30","1,922.90","1,936.60","1,921.90",0.11K,0.17%
2810,2020-10-21,"1,950.30","1,925.10","1,948.60","1,925.10",0.16K,0.72%
2811,2020-10-22,"1,925.70","1,940.50","1,940.50","1,907.60",0.18K,-1.26%
2812,2020-10-23,"1,926.40","1,926.30","1,926.40","1,924.60",0.04K,0.04%
2813,2020-10-26,"1,927.10","1,919.00","1,926.10","1,919.00",0.06K,0.04%
2814,2020-10-27,"1,932.90","1,921.40","1,933.50","1,921.40",0.06K,0.30%
2815,2020-10-28,"1,900.00","1,928.90","1,928.90","1,897.30",0.08K,-1.70%
2816,2020-10-29,"1,888.20","1,886.20","1,886.20","1,884.00",0.62K,-0.62%
2817,2020-10-30,"1,899.90","1,908.00","1,908.00","1,897.60",0.16K,0.62%
2818,2020-11-02,"1,912.50","1,896.80","1,914.90","1,896.80",0.12K,0.66%
2819,2020-11-03,"1,930.10","1,912.60","1,928.00","1,912.60",0.22K,0.92%
2820,2020-11-04,"1,916.10","1,916.70","1,928.50","1,908.10",0.23K,-0.73%
2821,2020-11-05,"1,967.30","1,948.40","1,968.30","1,948.40",0.16K,2.67%
2822,2020-11-06,"1,973.00","1,961.50","1,977.70","1,958.10",0.43K,0.29%
2823,2020-11-09,"1,874.50","1,978.40","1,978.40","1,871.90",0.57K,-4.99%
2824,2020-11-10,"1,896.90","1,893.80","1,903.90","1,888.10",0.37K,1.19%
2825,2020-11-11,"1,881.10","1,897.10","1,900.30","1,874.00",0.40K,-0.83%
2826,2020-11-12,"1,893.50","1,889.90","1,901.60","1,889.90",0.91K,0.66%
2827,2020-11-13,"1,906.30","1,894.90","1,913.90","1,894.90",0.45K,0.68%
2828,2020-11-16,"1,906.00","1,903.10","1,904.70","1,903.00",0.22K,-0.02%
2829,2020-11-17,"1,902.60","1,906.20","1,906.20","1,903.50",0.42K,-0.18%
2830,2020-11-18,"1,889.50","1,892.50","1,893.60","1,882.00",0.58K,-0.69%
2831,2020-11-19,"1,877.40","1,873.30","1,877.50","1,870.00",0.17K,-0.64%
2832,2020-11-20,"1,888.20","1,882.70","1,894.00","1,881.70",0.28K,0.58%
2833,2020-11-23,"1,854.30","1,885.20","1,889.60","1,846.50",0.78K,-1.80%
2834,2020-11-24,"1,820.60","1,850.80","1,851.20","1,817.50",0.74K,-1.82%
2835,2020-11-25,"1,820.20","1,821.70","1,829.90","1,818.40",0.74K,-0.02%
2836,2020-11-26,"1,807.00","1,806.25","1,816.80","1,804.20",-,-0.73%
2837,2020-11-27,"1,797.50","1,824.00","1,826.40","1,787.00",0.55K,-0.53%
2838,2020-11-30,"1,790.20","1,798.80","1,798.80","1,776.60",0.89K,-0.41%
2839,2020-12-01,"1,827.80","1,789.40","1,829.70","1,789.40",1.45K,2.10%
2840,2020-12-02,"1,838.40","1,820.60","1,843.00","1,820.60",1.15K,0.58%
2841,2020-12-03,"1,849.00","1,843.60","1,854.40","1,836.10",0.91K,0.58%
2842,2020-12-04,"1,849.00","1,850.00","1,860.40","1,842.80",0.91K,0.00%
2843,2020-12-07,"1,875.30","1,847.90","1,880.40","1,834.20",2.15K,1.42%
2844,2020-12-08,"1,884.20","1,877.00","1,886.60","1,874.50",1.91K,0.47%
2845,2020-12-09,"1,847.70","1,883.10","1,883.10","1,844.00",1.66K,-1.94%
2846,2020-12-10,"1,846.90","1,849.60","1,857.10","1,840.80",2.72K,-0.04%
2847,2020-12-11,"1,853.10","1,848.90","1,859.50","1,836.60",2.14K,0.34%
2848,2020-12-14,"1,841.90","1,848.30","1,849.10","1,830.00",0.68K,-0.60%
2849,2020-12-15,"1,864.90","1,850.20","1,865.70","1,850.20",0.50K,1.25%
2850,2020-12-16,"1,867.90","1,871.20","1,876.00","1,864.90",0.85K,0.16%
2851,2020-12-17,"1,899.50","1,876.10","1,910.00","1,876.10",0.35K,1.69%
2852,2020-12-18,"1,898.20","1,893.60","1,903.70","1,892.10",0.57K,-0.07%
2853,2020-12-21,"1,892.20","1,916.40","1,920.90","1,872.00",0.56K,-0.32%
2854,2020-12-22,"1,880.00","1,891.10","1,892.00","1,875.60",0.69K,-0.64%
2855,2020-12-23,"1,887.60","1,881.50","1,892.30","1,872.60",0.44K,0.40%
2856,2020-12-24,"1,893.10","1,888.90","1,897.00","1,886.90",0.18K,0.29%
2857,2020-12-28,"1,890.80","1,900.80","1,912.00","1,885.80",0.54K,-0.12%
2858,2020-12-29,"1,893.40","1,893.20","1,900.30","1,890.50",0.37K,0.14%
2859,2020-12-30,"1,904.00","1,896.50","1,906.40","1,891.20",0.66K,0.56%
2860,2020-12-31,"1,905.80","1,910.00","1,915.20","1,902.90",0.73K,0.09%
