Date,Price,Open,High,Low,Vol.,Change %
2546,2020-04-27,"12,230.00","12,257.50","12,592.50","12,157.50",-,-0.24%
2547,2020-04-28,"12,327.50","12,257.50","12,440.00","12,092.50",-,0.80%
2548,2020-04-29,"12,305.00","12,330.00","12,375.00","12,185.00",-,-0.18%
2549,2020-04-30,"12,132.50","12,330.00","12,355.00","12,132.50",-,-1.40%
2550,2020-05-01,"11,930.00","12,110.00","12,195.00","11,832.50",-,-1.67%
2551,2020-05-04,"11,807.50","11,885.00","11,957.50","11,802.50",-,-1.03%
2552,2020-05-05,"12,030.00","11,837.50","12,047.50","11,802.50",-,1.88%
2553,2020-05-06,"12,325.00","12,050.00","12,332.50","11,875.00",-,2.45%
2554,2020-05-07,"12,285.00","12,332.50","12,397.50","12,167.50",-,-0.32%
2555,2020-05-11,"12,400.00","12,377.50","12,497.50","12,222.50",-,0.94%
2556,2020-05-12,"12,280.00","12,377.50","12,475.00","12,235.00",-,-0.97%
2557,2020-05-13,"12,247.50","12,265.00","12,357.50","12,135.00",-,-0.26%
2558,2020-05-14,"12,060.00","12,242.50","12,315.00","11,962.50",-,-1.53%
2559,2020-05-15,"11,825.00","12,110.00","12,110.00","11,822.50",-,-1.95%
2560,2020-05-18,"12,260.00","11,870.00","12,267.50","11,837.50",-,3.68%
2561,2020-05-19,"12,470.00","12,295.00","12,477.50","12,230.00",-,1.71%
2562,2020-05-20,"12,697.50","12,432.50","12,705.00","12,382.50",-,1.82%
2563,2020-05-21,"12,427.50","12,657.50","12,907.50","12,407.50",-,-2.13%
2564,2020-05-22,"12,265.00","12,430.00","12,652.50","12,107.50",-,-1.31%
2565,2020-05-26,"12,345.00","12,195.00","12,412.50","12,195.00",-,0.65%
2566,2020-05-27,"12,145.00","12,327.50","12,337.50","12,092.50",-,-1.62%
2567,2020-05-28,"12,240.00","12,170.00","12,307.50","12,130.00",-,0.78%
2568,2020-05-29,"12,375.00","12,207.50","12,382.50","12,137.50",-,1.10%
2569,2020-06-01,"12,582.50","12,410.00","12,677.50","12,402.50",-,1.68%
2570,2020-06-02,"12,870.00","12,580.00","12,882.50","12,542.50",-,2.28%
2571,2020-06-03,"12,792.50","12,867.50","12,922.50","12,670.00",-,-0.60%
2572,2020-06-04,"12,795.00","12,805.00","12,842.50","12,537.50",-,0.02%
2573,2020-06-05,"12,927.50","12,777.50","13,012.50","12,745.00",-,1.04%
2574,2020-06-08,"13,065.00","12,942.50","13,117.50","12,867.50",-,1.06%
2575,2020-06-09,"12,907.50","13,040.00","13,095.00","12,725.00",-,-1.21%
2576,2020-06-10,"13,002.50","12,877.50","13,062.50","12,807.50",-,0.74%
2577,2020-06-11,"12,645.00","13,017.50","13,045.00","12,602.50",-,-2.75%
2578,2020-06-12,"12,707.50","12,660.00","12,827.50","12,535.00",-,0.49%
2579,2020-06-15,"12,837.50","12,702.50","12,867.50","12,467.50",-,1.02%
2580,2020-06-16,"13,027.50","12,887.50","13,032.50","12,840.00",-,1.48%
2581,2020-06-17,"12,835.00","13,010.00","13,037.50","12,812.50",-,-1.48%
2582,2020-06-18,"12,900.00","12,865.00","12,952.50","12,762.50",-,0.51%
2583,2020-06-19,"12,747.50","12,905.00","13,017.50","12,722.50",-,-1.18%
2584,2020-06-22,"12,627.50","12,755.00","12,817.50","12,622.50",-,-0.94%
2585,2020-06-23,"12,692.50","12,645.00","12,742.50","12,527.50",-,0.51%
2586,2020-06-24,"12,515.00","12,685.00","12,750.00","12,507.50",-,-1.40%
2587,2020-06-25,"12,477.50","12,520.00","12,557.50","12,427.50",-,-0.30%
2588,2020-06-26,"12,667.50","12,490.00","12,807.50","12,490.00",-,1.52%
2589,2020-06-29,"12,782.50","12,695.00","12,830.00","12,565.00",-,0.91%
2590,2020-06-30,"12,797.50","12,812.50","12,880.00","12,732.50",-,0.12%
2591,2020-07-01,"12,857.50","12,815.00","12,877.50","12,607.50",-,0.47%
2592,2020-07-02,"12,930.00","12,860.00","12,965.00","12,782.50",-,0.56%
2593,2020-07-03,"12,970.00","12,927.50","13,127.50","12,907.50",-,0.31%
2594,2020-07-06,"13,395.00","12,955.00","13,397.50","12,955.00",-,3.28%
2595,2020-07-07,"13,397.50","13,375.00","13,482.50","13,260.00",-,0.02%
2596,2020-07-08,"13,480.00","13,382.50","13,497.50","13,347.50",-,0.62%
2597,2020-07-09,"13,202.50","13,452.50","13,545.00","13,157.50",-,-2.06%
2598,2020-07-10,"13,550.00","13,225.00","13,562.50","13,047.50",-,2.63%
2599,2020-07-13,"13,720.00","13,540.00","13,722.50","13,482.50",-,1.25%
2600,2020-07-14,"13,595.00","13,627.50","13,670.00","13,387.50",-,-0.91%
2601,2020-07-15,"13,540.00","13,622.50","13,642.50","13,342.50",-,-0.40%
2602,2020-07-16,"13,392.50","13,522.50","13,532.50","13,210.00",-,-1.09%
2603,2020-07-17,"13,120.00","13,425.00","13,447.50","13,090.00",-,-2.03%
2604,2020-07-20,"13,190.00","13,152.50","13,352.50","13,072.50",-,0.53%
2605,2020-07-21,"13,460.00","13,225.00","13,502.50","13,177.50",-,2.05%
2606,2020-07-22,"13,077.50","13,430.00","13,597.50","13,072.50",-,-2.84%
2607,2020-07-23,"13,685.00","13,107.50","13,702.50","13,077.50",-,4.65%
2608,2020-07-24,"13,622.50","13,682.50","13,782.50","13,310.00",-,-0.46%
2609,2020-07-27,"13,792.50","13,655.00","13,862.50","13,637.50",-,1.25%
2610,2020-07-28,"13,695.00","13,782.50","13,992.50","13,512.50",-,-0.71%
2611,2020-07-29,"13,910.00","13,675.00","13,917.50","13,640.00",-,1.57%
2612,2020-07-30,"13,795.00","13,900.00","13,987.50","13,585.00",-,-0.83%
2613,2020-07-31,"13,762.50","13,792.50","13,905.00","13,680.00",-,-0.24%
2614,2020-08-03,"13,955.00","13,795.00","14,022.50","13,607.50",-,1.40%
2615,2020-08-04,"13,995.00","13,945.00","14,132.50","13,867.50",-,0.29%
2616,2020-08-05,"14,267.50","14,045.00","14,637.50","14,012.50",-,1.95%
2617,2020-08-06,"14,450.00","14,310.00","14,647.50","14,275.00",-,1.28%
2618,2020-08-07,"14,355.00","14,445.00","14,535.00","14,255.00",-,-0.66%
2619,2020-08-10,"14,225.00","14,355.00","14,390.00","14,082.50",-,-0.91%
2620,2020-08-11,"14,342.50","14,245.00","14,370.00","14,092.50",-,0.83%
2621,2020-08-12,"14,232.50","14,327.50","14,352.50","14,000.00",-,-0.77%
2622,2020-08-13,"14,040.00","14,202.50","14,280.00","14,025.00",-,-1.35%
2623,2020-08-14,"14,387.50","14,072.50","14,427.50","14,045.00",-,2.48%
2624,2020-08-17,"14,622.50","14,355.00","14,697.50","14,355.00",-,1.63%
2625,2020-08-18,"14,732.50","14,617.50","14,792.50","14,550.00",-,0.75%
2626,2020-08-19,"14,640.00","14,715.00","14,842.50","14,617.50",-,-0.63%
2627,2020-08-20,"14,627.50","14,625.00","14,792.50","14,472.50",-,-0.09%
2628,2020-08-21,"14,757.50","14,637.50","14,767.50","14,560.00",-,0.89%
2629,2020-08-24,"14,910.00","14,740.00","14,942.50","14,735.00",-,1.03%
2630,2020-08-25,"14,997.50","14,885.00","15,007.50","14,805.00",-,0.59%
2631,2020-08-26,"15,195.00","14,970.00","15,202.50","14,970.00",-,1.32%
2632,2020-08-27,"15,142.50","15,182.50","15,257.50","15,060.00",-,-0.35%
2633,2020-08-28,"15,327.50","15,135.00","15,500.00","15,130.00",-,1.22%
2634,2020-09-01,"15,532.50","15,445.00","15,742.50","15,420.00",-,1.34%
2635,2020-09-02,"15,705.00","15,562.50","15,717.50","15,487.50",-,1.11%
2636,2020-09-03,"15,075.00","15,712.50","15,812.50","15,015.00",-,-4.01%
2637,2020-09-04,"15,322.50","15,065.00","15,327.50","14,987.50",-,1.64%
2638,2020-09-07,"15,205.00","15,280.00","15,410.00","15,162.50",-,-0.77%
2639,2020-09-08,"14,940.00","15,195.00","15,310.00","14,682.50",-,-1.74%
2640,2020-09-09,"14,927.50","14,902.50","14,967.50","14,732.50",-,-0.08%
2641,2020-09-10,"14,800.00","14,910.00","14,977.50","14,732.50",-,-0.85%
2642,2020-09-11,"15,110.00","14,770.00","15,142.50","14,642.50",-,2.09%
2643,2020-09-14,"15,267.50","15,087.50","15,310.00","15,072.50",-,1.04%
2644,2020-09-15,"15,245.00","15,282.50","15,367.50","15,137.50",-,-0.15%
2645,2020-09-16,"15,207.50","15,245.00","15,305.00","15,077.50",-,-0.25%
2646,2020-09-17,"15,107.50","15,205.00","15,205.00","14,855.00",-,-0.66%
2647,2020-09-18,"14,850.00","15,115.00","15,200.00","14,810.00",-,-1.70%
2648,2020-09-21,"14,547.50","14,907.50","15,005.00","14,305.00",-,-2.04%
2649,2020-09-22,"14,580.00","14,542.50","14,685.00","14,472.50",-,0.22%
2650,2020-09-23,"14,400.00","14,710.00","14,710.00","14,335.00",-,-1.23%
2651,2020-09-24,"14,367.50","14,362.50","14,397.50","14,127.50",-,-0.23%
2652,2020-09-25,"14,387.50","14,337.50","14,477.50","14,240.00",-,0.14%
2653,2020-09-28,"14,505.00","14,357.50","14,555.00","14,247.50",-,0.82%
2654,2020-09-29,"14,455.00","14,497.50","14,642.50","14,355.00",-,-0.34%
2655,2020-09-30,"14,497.50","14,437.50","14,595.00","14,275.00",-,0.29%
2656,2020-10-01,"14,317.50","14,495.00","14,642.50","14,207.50",-,-1.24%
2657,2020-10-02,"14,330.00","14,337.50","14,522.50","14,047.50",-,0.09%
2658,2020-10-05,"14,557.50","14,355.00","14,655.00","14,245.00",-,1.59%
2659,2020-10-06,"14,535.00","14,595.00","14,742.50","14,482.50",-,-0.15%
2660,2020-10-07,"14,552.50","14,442.50","14,707.50","14,417.50",-,0.12%
2661,2020-10-08,"14,642.50","14,575.00","14,827.50","14,527.50",-,0.62%
2662,2020-10-09,"15,187.50","14,657.50","15,265.00","14,657.50",-,3.72%
2663,2020-10-12,"15,195.00","15,157.50","15,287.50","15,045.00",-,0.05%
2664,2020-10-13,"15,040.00","15,175.00","15,257.50","14,990.00",-,-1.02%
2665,2020-10-14,"15,522.50","15,042.50","15,605.00","14,990.00",-,3.21%
2666,2020-10-15,"15,412.50","15,502.50","15,585.00","15,302.50",-,-0.71%
2667,2020-10-16,"15,675.00","15,425.00","15,732.50","15,382.50",-,1.70%
2668,2020-10-19,"15,657.50","15,665.00","15,812.50","15,612.50",-,-0.11%
2669,2020-10-20,"16,055.00","15,647.50","16,062.50","15,620.00",-,2.54%
2670,2020-10-21,"15,907.50","16,022.50","16,130.00","15,785.00",-,-0.92%
2671,2020-10-22,"15,797.50","15,880.00","15,880.00","15,707.50",-,-0.69%
2672,2020-10-23,"15,607.50","15,787.50","15,895.00","15,557.50",-,-1.20%
2673,2020-10-26,"15,610.00","15,592.50","15,672.50","15,362.50",-,0.02%
2674,2020-10-27,"15,900.00","15,625.00","15,940.00","15,582.50",-,1.86%
2675,2020-10-28,"15,727.50","15,865.00","16,307.50","15,642.50",-,-1.08%
2676,2020-10-29,"15,552.50","15,737.50","15,980.00","15,335.00",-,-1.11%
2677,2020-10-30,"15,210.00","15,542.50","15,602.50","15,142.50",-,-2.20%
2678,2020-11-02,"15,210.00","15,145.00","15,285.00","15,045.00",-,0.00%
2679,2020-11-03,"15,337.50","15,235.00","15,440.00","15,182.50",-,0.84%
2680,2020-11-04,"15,420.00","15,315.00","15,460.00","14,932.50",-,0.54%
2681,2020-11-05,"15,572.50","15,382.50","15,587.50","15,247.50",-,0.99%
2682,2020-11-06,"15,340.00","15,545.00","15,652.50","15,267.50",-,-1.49%
2683,2020-11-09,"15,790.00","15,470.00","15,947.50","15,445.00",-,2.93%
2684,2020-11-10,"15,907.50","15,752.50","15,942.50","15,635.00",-,0.74%
2685,2020-11-11,"16,002.50","15,915.00","16,022.50","15,710.00",-,0.60%
2686,2020-11-12,"15,905.00","15,972.50","16,087.50","15,870.00",-,-0.61%
2687,2020-11-13,"15,942.50","15,912.50","15,987.50","15,725.00",-,0.24%
2688,2020-11-16,"15,897.50","15,952.50","16,150.00","15,815.00",-,-0.28%
2689,2020-11-17,"15,902.50","15,927.50","15,950.00","15,657.50",-,0.03%
2690,2020-11-18,"15,752.50","15,890.00","15,915.00","15,727.50",-,-0.94%
2691,2020-11-19,"15,837.50","15,720.00","15,927.50","15,620.00",-,0.54%
2692,2020-11-20,"16,157.50","15,870.00","16,167.50","15,772.50",-,2.02%
2693,2020-11-23,"16,062.50","16,160.00","16,237.50","15,895.00",-,-0.59%
2694,2020-11-24,"16,250.00","16,042.50","16,260.00","16,000.00",-,1.17%
2695,2020-11-25,"16,080.00","16,262.50","16,297.50","15,940.00",-,-1.05%
2696,2020-11-26,"16,280.00","16,107.50","16,312.50","16,020.00",-,1.24%
2697,2020-11-27,"16,422.50","16,285.00","16,487.50","16,265.00",-,0.88%
2698,2020-11-30,"16,052.50","16,412.50","16,520.00","15,995.00",-,-2.25%
2699,2020-12-01,"16,230.00","16,065.00","16,287.50","15,967.50",-,1.11%
2700,2020-12-02,"15,982.50","16,215.00","16,265.00","15,827.50",-,-1.52%
2701,2020-12-03,"15,970.00","15,985.00","16,042.50","15,825.00",-,-0.08%
2702,2020-12-04,"16,355.00","15,962.50","16,417.50","15,887.50",-,2.41%
2703,2020-12-07,"16,340.00","16,365.00","16,457.50","16,292.50",-,-0.09%
2704,2020-12-08,"16,382.50","16,327.50","16,530.00","16,282.50",-,0.26%
2705,2020-12-09,"16,695.00","16,387.50","16,835.00","16,362.50",-,1.91%
2706,2020-12-10,"17,392.50","16,667.50","17,497.50","16,610.00",-,4.18%
2707,2020-12-11,"17,330.00","17,445.00","17,662.50","17,132.50",-,-0.36%
2708,2020-12-14,"17,622.50","17,355.00","17,782.50","17,282.50",-,1.69%
2709,2020-12-15,"17,645.00","17,592.50","17,877.50","17,482.50",-,0.13%
2710,2020-12-16,"17,382.50","17,635.00","17,727.50","17,282.50",-,-1.49%
2711,2020-12-17,"17,492.50","17,412.50","17,665.00","17,312.50",-,0.63%
2712,2020-12-18,"17,492.50","17,490.00","17,717.50","17,430.00",-,0.00%
2713,2020-12-21,"17,342.50","17,465.00","17,805.00","17,087.50",-,-0.86%
2714,2020-12-22,"16,710.00","17,315.00","17,430.00","16,582.50",-,-3.65%
2715,2020-12-23,"16,875.00","16,682.50","16,965.00","16,295.00",-,0.99%
2716,2020-12-24,"17,032.50","16,887.50","17,130.00","16,797.50",-,0.93%
2717,2020-12-29,"16,887.50","17,237.50","17,405.00","16,857.50",-,-0.85%
2718,2020-12-30,"16,765.00","16,892.50","16,982.50","16,715.00",-,-0.73%
2719,2020-12-31,"16,587.50","16,790.00","16,872.50","16,562.50",-,-1.06%
2720,2021-01-04,"17,370.00","16,660.00","17,505.00","16,660.00",-,4.72%
2721,2021-01-05,"17,732.50","17,387.50","17,757.50","17,327.50",-,2.09%
2722,2021-01-06,"17,775.00","17,767.50","17,937.50","17,517.50",-,0.24%
2723,2021-01-07,"18,090.00","17,792.50","18,195.00","17,757.50",-,1.77%
2724,2021-01-08,"17,525.00","18,095.00","18,167.50","17,467.50",-,-3.12%
2725,2021-01-11,"17,202.50","17,525.00","17,632.50","17,037.50",-,-1.84%
2726,2021-01-12,"17,672.50","17,172.50","17,715.00","17,157.50",-,2.73%
2727,2021-01-13,"17,680.00","17,782.50","17,870.00","17,500.00",-,0.04%
2728,2021-01-14,"18,320.00","17,697.50","18,397.50","17,605.00",-,3.62%
2729,2021-01-15,"18,042.50","18,322.50","18,452.50","17,792.50",-,-1.51%
2730,2021-01-18,"18,097.50","18,005.00","18,237.50","18,005.00",-,0.30%
2731,2021-01-19,"18,185.00","18,132.50","18,405.00","17,952.50",-,0.48%
2732,2021-01-20,"18,195.00","18,210.00","18,262.50","18,022.50",-,0.05%
2733,2021-01-21,"18,382.50","18,210.00","18,510.00","18,200.00",-,1.03%
2734,2021-01-22,"18,200.00","18,365.00","18,407.50","17,860.00",-,-0.99%
2735,2021-01-25,"18,295.00","18,212.50","18,477.50","18,112.50",-,0.52%
2736,2021-01-26,"18,095.00","18,282.50","18,355.00","18,037.50",-,-1.09%
2737,2021-01-27,"17,815.00","18,117.50","18,185.00","17,687.50",-,-1.55%
2738,2021-01-28,"17,830.00","17,785.00","17,972.50","17,562.50",-,0.08%
2739,2021-01-29,"17,675.00","17,780.00","18,010.00","17,520.00",-,-0.87%
2740,2021-02-01,"17,887.50","17,700.00","17,965.00","17,692.50",-,1.20%
2741,2021-02-02,"17,725.00","17,890.00","17,935.00","17,657.50",-,-0.91%
2742,2021-02-03,"17,612.50","17,750.00","17,822.50","17,522.50",-,-0.63%
2743,2021-02-04,"17,620.00","17,640.00","17,720.00","17,482.50",-,0.04%
2744,2021-02-05,"18,100.00","17,637.50","18,117.50","17,637.50",-,2.72%
2745,2021-02-08,"18,182.50","18,102.50","18,190.00","18,042.50",-,0.46%
2746,2021-02-09,"18,382.50","18,195.00","18,417.50","18,117.50",-,1.10%
2747,2021-02-10,"18,712.50","18,352.50","18,717.50","18,245.00",-,1.80%
2748,2021-02-11,"18,612.50","18,635.00","18,717.50","18,572.50",-,-0.53%
2749,2021-02-12,"18,610.00","18,600.00","18,642.50","18,262.50",-,-0.01%
2750,2021-02-15,"18,597.50","18,625.00","18,787.50","18,585.00",-,-0.07%
2751,2021-02-16,"18,835.00","18,622.50","18,857.50","18,515.00",-,1.28%
2752,2021-02-17,"18,777.50","18,805.00","18,837.50","18,677.50",-,-0.31%
2753,2021-02-18,"19,202.50","18,767.50","19,207.50","18,730.00",-,2.26%
2754,2021-02-19,"19,650.00","19,192.50","19,807.50","19,092.50",-,2.33%
2755,2021-02-22,"19,510.00","19,727.50","20,107.50","19,315.00",-,-0.71%
2756,2021-02-23,"19,387.50","19,525.00","19,895.00","18,995.00",-,-0.63%
2757,2021-02-24,"19,865.00","19,367.50","19,882.50","19,107.50",-,2.46%
2758,2021-02-25,"18,892.50","19,895.00","19,965.00","18,745.00",-,-4.90%
2759,2021-02-26,"18,562.50","18,875.00","19,127.50","18,517.50",-,-1.75%
2760,2021-03-01,"18,612.50","18,672.50","18,887.50","18,505.00",-,0.27%
2761,2021-03-02,"18,717.50","18,647.50","18,722.50","18,280.00",-,0.56%
2762,2021-03-03,"17,315.00","18,682.50","18,732.50","17,220.00",-,-7.49%
2763,2021-03-04,"15,985.00","17,222.50","17,470.00","15,952.50",-,-7.68%
2764,2021-03-05,"16,317.50","15,930.00","16,685.00","15,902.50",-,2.08%
2765,2021-03-08,"16,372.50","16,540.00","16,627.50","16,067.50",-,0.34%
2766,2021-03-09,"16,157.50","16,380.00","16,412.50","15,670.00",-,-1.31%
2767,2021-03-10,"16,122.50","16,127.50","16,350.00","15,930.00",-,-0.22%
2768,2021-03-11,"16,320.00","16,117.50","16,535.00","16,057.50",-,1.22%
2769,2021-03-12,"16,002.50","16,315.00","16,327.50","15,907.50",-,-1.95%
2770,2021-03-15,"16,200.00","16,025.00","16,375.00","15,852.50",-,1.23%
2771,2021-03-16,"16,122.50","16,182.50","16,320.00","16,025.00",-,-0.48%
2772,2021-03-17,"16,202.50","16,130.00","16,205.00","15,940.00",-,0.50%
2773,2021-03-18,"16,012.50","16,182.50","16,332.50","16,012.50",-,-1.17%
2774,2021-03-19,"16,262.50","15,995.00","16,332.50","15,802.50",-,1.56%
2775,2021-03-22,"16,450.00","16,230.00","16,547.50","16,157.50",-,1.15%
2776,2021-03-23,"16,055.00","16,450.00","16,677.50","16,025.00",-,-2.40%
2777,2021-03-24,"16,167.50","16,102.50","16,245.00","16,055.00",-,0.70%
2778,2021-03-25,"16,172.50","16,147.50","16,232.50","15,945.00",-,0.03%
2779,2021-03-26,"16,392.50","16,182.50","16,445.00","16,152.50",-,1.36%
2780,2021-03-29,"16,202.50","16,410.00","16,457.50","16,112.50",-,-1.16%
2781,2021-03-30,"15,897.50","16,200.00","16,395.00","15,847.50",-,-1.88%
2782,2021-03-31,"16,127.50","15,955.00","16,177.50","15,872.50",-,1.45%
2783,2021-04-01,"16,220.00","16,150.00","16,245.00","15,947.50",-,0.57%
2784,2021-04-06,"16,732.50","16,372.50","16,792.50","16,327.50",-,3.16%
2785,2021-04-07,"16,630.00","16,725.00","16,775.00","16,590.00",-,-0.61%
2786,2021-04-08,"16,820.00","16,647.50","16,872.50","16,465.00",-,1.14%
2787,2021-04-09,"16,640.00","16,800.00","16,862.50","16,547.50",-,-1.07%
2788,2021-04-12,"16,165.00","16,667.50","16,687.50","16,127.50",-,-2.85%
2789,2021-04-13,"16,075.00","16,170.00","16,285.00","16,052.50",-,-0.56%
2790,2021-04-14,"16,370.00","16,117.50","16,397.50","16,047.50",-,1.84%
2791,2021-04-15,"16,332.50","16,350.00","16,412.50","16,062.50",-,-0.23%
2792,2021-04-16,"16,162.50","16,355.00","16,482.50","16,110.00",-,-1.04%
2793,2021-04-19,"16,127.50","16,235.00","16,235.00","16,012.50",-,-0.22%
2794,2021-04-20,"15,985.00","16,185.00","16,322.50","15,947.50",-,-0.88%
2795,2021-04-21,"16,230.00","15,990.00","16,272.50","15,982.50",-,1.53%
2796,2021-04-22,"15,992.50","16,225.00","16,232.50","15,960.00",-,-1.46%
2797,2021-04-23,"16,375.00","16,012.50","16,410.00","15,927.50",-,2.39%
2798,2021-04-26,"16,670.00","16,387.50","16,697.50","16,315.00",-,1.80%
2799,2021-04-27,"16,972.50","16,685.00","16,997.50","16,657.50",-,1.81%
2800,2021-04-28,"17,377.50","16,952.50","17,437.50","16,847.50",-,2.39%
2801,2021-04-29,"17,277.50","17,420.00","17,587.50","17,172.50",-,-0.58%
2802,2021-04-30,"17,585.00","17,315.00","17,697.50","17,222.50",-,1.78%
2803,2021-05-04,"17,687.50","17,665.00","17,992.50","17,580.00",-,0.58%
2804,2021-05-05,"17,880.00","17,747.50","18,032.50","17,712.50",-,1.09%
2805,2021-05-06,"17,900.00","17,840.00","18,032.50","17,435.00",-,0.11%
2806,2021-05-07,"18,060.00","17,937.50","18,112.50","17,765.00",-,0.89%
2807,2021-05-10,"17,712.50","18,172.50","18,257.50","17,627.50",-,-1.92%
2808,2021-05-11,"17,985.00","17,695.00","18,055.00","17,620.00",-,1.54%
2809,2021-05-12,"17,770.00","17,970.00","18,177.50","17,675.00",-,-1.20%
2810,2021-05-13,"17,335.00","17,770.00","17,782.50","17,152.50",-,-2.45%
2811,2021-05-14,"17,647.50","17,330.00","17,695.00","17,070.00",-,1.80%
2812,2021-05-17,"17,932.50","17,660.00","17,945.00","17,540.00",-,1.61%
2813,2021-05-18,"18,022.50","17,935.00","18,217.50","17,930.00",-,0.50%
2814,2021-05-19,"17,347.50","17,990.00","18,087.50","17,285.00",-,-3.75%
2815,2021-05-20,"17,095.00","17,300.00","17,470.00","17,070.00",-,-1.46%
2816,2021-05-21,"16,730.00","17,087.50","17,187.50","16,657.50",-,-2.14%
2817,2021-05-24,"17,147.50","16,745.00","17,227.50","16,627.50",-,2.50%
2818,2021-05-25,"17,082.50","17,162.50","17,225.00","16,997.50",-,-0.38%
2819,2021-05-26,"17,300.00","17,090.00","17,360.00","17,047.50",-,1.27%
2820,2021-05-27,"18,027.50","17,280.00","18,207.50","17,132.50",-,4.21%
2821,2021-05-28,"18,187.50","18,050.00","18,232.50","17,772.50",-,0.89%
2822,2021-06-01,"18,110.00","18,180.00","18,407.50","18,005.00",-,-0.43%
2823,2021-06-02,"18,200.00","18,127.50","18,365.00","18,065.00",-,0.50%
2824,2021-06-03,"17,920.00","18,227.50","18,472.50","17,757.50",-,-1.54%
2825,2021-06-04,"17,995.00","17,935.00","18,180.00","17,797.50",-,0.42%
2826,2021-06-07,"17,947.50","18,005.00","18,030.00","17,655.00",-,-0.26%
2827,2021-06-08,"17,985.00","17,967.50","18,057.50","17,745.00",-,0.21%
2828,2021-06-09,"18,132.50","17,967.50","18,195.00","17,957.50",-,0.82%
2829,2021-06-10,"18,195.00","18,097.50","18,327.50","17,797.50",-,0.34%
2830,2021-06-11,"18,327.50","18,212.50","18,427.50","18,177.50",-,0.73%
2831,2021-06-14,"18,467.50","18,300.00","18,492.50","18,242.50",-,0.76%
2832,2021-06-15,"17,585.00","18,440.00","18,455.00","17,530.00",-,-4.78%
2833,2021-06-16,"17,557.50","17,590.00","17,707.50","17,427.50",-,-0.16%
2834,2021-06-17,"17,202.50","17,350.00","17,512.50","17,095.00",-,-2.02%
2835,2021-06-18,"17,177.50","17,190.00","17,445.00","17,107.50",-,-0.15%
2836,2021-06-21,"17,482.50","17,197.50","17,547.50","17,170.00",-,1.78%
2837,2021-06-22,"17,762.50","17,477.50","17,827.50","17,430.00",-,1.60%
2838,2021-06-23,"18,072.50","17,767.50","18,077.50","17,720.00",-,1.75%
